ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),INTAKE_AIR_TEMP (),Throttle_Response_Problem
1188,910.0,13,18.431372,37.64706,89,0,45,0.0
1188,910.0,13,18.431372,37.64706,89,0,45,0.0
1188,910.0,13,18.431372,37.64706,89,0,45,0.0
1188,823.25,12,18.431372,36.07843,89,0,45,0.0
1190,823.25,12,18.431372,36.07843,89,0,45,0.0
1190,823.25,12,18.431372,36.07843,89,0,45,0.0
1190,823.25,12,18.431372,74.901962,89,0,45,0.0
1192,1101.5,13,23.137255,74.901962,89,0,45,1.0
1192,1101.5,13,23.137255,74.901962,89,0,45,1.0
1192,1101.5,13,23.137255,74.901962,89,0,45,1.0
1192,1371.75,17,20.0,28.235294,89,0,43,0.0
1193,1371.75,17,20.0,28.235294,89,0,43,0.0
1193,1371.75,17,20.0,28.235294,89,0,43,0.0
1193,1371.75,17,20.0,28.235294,89,0,43,0.0
1193,1517.75,20,21.568628,46.666668,89,0,43,1.0
1195,1517.75,20,21.568628,46.666668,89,0,43,1.0
1195,1517.75,20,21.568628,46.666668,89,0,43,1.0
1195,1517.75,20,21.568628,58.823528,88,0,43,1.0
1197,1071.75,22,29.019608,58.823528,88,0,43,1.0
1197,1071.75,22,29.019608,58.823528,88,0,43,1.0
1197,1071.75,22,29.019608,58.823528,88,0,43,1.0
1197,1438.25,27,23.529411,70.980392,88,0,43,1.0
1199,1438.25,27,23.529411,70.980392,88,0,43,1.0
1199,1438.25,27,23.529411,70.980392,88,0,43,1.0
1199,1438.25,27,23.529411,70.980392,88,0,43,1.0
1199,1717.75,33,23.137255,52.941177,87,0,43,1.0
1201,1717.75,33,23.137255,52.941177,87,0,43,1.0
1201,1717.75,33,23.137255,52.941177,87,0,43,1.0
1201,1717.75,33,23.137255,47.450981,87,0,43,1.0
1202,1885.0,39,22.745098,47.450981,87,0,43,1.0
1202,1885.0,39,22.745098,47.450981,87,0,43,1.0
1202,1885.0,39,22.745098,47.450981,87,0,43,1.0
1202,2027.25,41,22.745098,43.529411,86,0,43,1.0
1204,2027.25,41,22.352942,43.529411,86,0,43,1.0
1204,2027.25,41,22.352942,43.529411,86,0,43,1.0
1204,2027.25,41,22.352942,43.529411,86,0,43,1.0
1204,1991.25,42,20.392157,24.705883,86,0,43,1.0
1206,1991.25,42,20.392157,24.705883,86,0,43,1.0
1206,1991.25,42,20.392157,24.705883,86,0,43,1.0
1206,1991.25,42,20.392157,34.509804,86,0,43,1.0
1208,1991.25,42,21.17647,34.509804,86,0,43,1.0
1208,1991.25,42,21.17647,34.509804,86,0,43,1.0
1208,1991.25,42,21.17647,34.509804,86,0,43,1.0
1208,1977.25,42,21.17647,32.549019,86,0,43,1.0
1210,1977.25,42,20.784313,32.549019,86,0,43,1.0
1210,1977.25,42,20.784313,32.549019,86,0,43,1.0
1210,1977.25,42,20.784313,32.549019,86,0,43,1.0
1210,1960.75,42,21.17647,33.333332,86,0,43,1.0
1212,1960.75,42,21.17647,33.333332,86,0,43,1.0
1212,1960.75,42,21.17647,33.333332,86,0,43,1.0
1212,1960.75,42,21.17647,33.333332,86,0,43,1.0
1213,1823.25,40,21.568628,19.607843,86,0,43,1.0
1213,1823.25,40,21.568628,19.607843,86,0,43,1.0
1213,1823.25,40,21.568628,19.607843,86,0,43,1.0
1213,1764.75,40,21.568628,30.588236,86,0,43,1.0
1215,1764.75,39,21.568628,30.588236,86,0,43,1.0
1215,1764.75,39,21.568628,30.588236,86,0,43,1.0
1215,1764.75,39,21.568628,30.588236,86,0,43,1.0
1215,1837.5,37,23.921568,44.313725,86,0,43,1.0
1217,1837.5,37,23.921568,44.313725,86,0,43,1.0
1217,1837.5,37,23.921568,44.313725,86,0,43,1.0
1217,1837.5,37,23.921568,44.313725,86,0,43,1.0
1219,2033.5,41,24.705883,58.431374,86,0,43,1.0
1219,2033.5,41,24.705883,58.431374,86,0,43,1.0
1219,2033.5,41,24.705883,58.431374,86,0,43,1.0
1219,2033.5,41,24.705883,52.549019,86,0,43,1.0
1221,2235.75,45,24.705883,52.549019,86,0,42,1.0
1221,2235.75,45,24.705883,52.549019,86,0,42,1.0
1221,2235.75,45,24.705883,52.549019,86,0,42,1.0
1221,2334.25,49,21.17647,28.235294,87,0,42,1.0
1222,2334.25,49,21.17647,28.235294,87,0,42,1.0
1222,2334.25,49,21.17647,28.235294,87,0,42,1.0
1222,2334.25,49,21.17647,28.235294,87,0,42,1.0
1222,1895.25,48,18.039215,17.254902,87,0,43,0.0
1224,1895.25,48,18.039215,17.254902,87,0,43,0.0
1224,1895.25,48,18.039215,17.254902,87,0,43,0.0
1224,1895.25,48,18.039215,23.137255,86,0,43,0.0
1226,749.0,47,16.078432,23.137255,86,0,43,0.0
1226,749.0,47,16.078432,23.137255,86,0,43,0.0
1226,749.0,47,16.078432,23.137255,86,0,43,0.0
1226,783.5,38,16.078432,25.882353,86,0,44,0.0
1228,783.5,38,16.078432,25.882353,86,0,44,0.0
1228,783.5,38,16.078432,25.882353,86,0,44,0.0
1228,783.5,38,16.078432,25.882353,86,0,44,0.0
1228,750.75,34,16.078432,26.666666,86,0,44,0.0
1230,750.75,34,16.078432,26.666666,86,0,44,0.0
1230,750.75,34,16.078432,26.666666,86,0,44,0.0
1230,750.75,34,16.078432,37.254902,87,0,44,0.0
1232,881.25,32,18.431372,37.254902,87,0,45,0.0
1232,881.25,32,18.431372,37.254902,87,0,45,0.0
1232,881.25,32,18.431372,37.254902,87,0,45,0.0
1232,946.0,29,18.431372,34.901962,87,0,45,0.0
1233,946.0,29,18.431372,34.901962,87,0,45,0.0
1233,946.0,29,18.431372,34.901962,87,0,45,0.0
1233,946.0,29,18.431372,34.901962,87,0,45,0.0
1233,946.75,24,18.431372,34.901962,88,0,45,0.0
1235,946.75,24,18.431372,34.901962,88,0,45,0.0
1235,946.75,24,18.431372,34.901962,88,0,45,0.0
1235,946.75,24,18.431372,34.509804,88,0,45,0.0
1237,962.5,21,18.431372,34.509804,88,0,45,0.0
1237,962.5,21,18.431372,34.509804,88,0,45,0.0
1237,962.5,21,18.431372,34.509804,88,0,45,0.0
1237,1174.0,23,18.431372,79.215683,88,0,44,0.0
1239,1174.0,23,24.705883,79.215683,88,0,44,1.0
1239,1174.0,23,24.705883,79.215683,88,0,44,1.0
1239,1174.0,23,24.705883,79.215683,88,0,44,1.0
1239,1448.25,27,21.17647,52.156864,88,0,43,1.0
1241,1448.25,27,21.17647,52.156864,88,0,43,1.0
1241,1448.25,27,21.17647,52.156864,88,0,43,1.0
1241,1448.25,27,21.17647,19.607843,89,0,43,1.0
1242,1448.25,31,17.254902,19.607843,89,0,43,0.0
1242,1448.25,31,17.254902,19.607843,89,0,43,0.0
1242,1448.25,31,17.254902,19.607843,89,0,43,0.0
1242,1369.5,29,17.254902,27.843138,89,0,43,0.0
1244,1369.5,29,19.607843,27.843138,89,0,44,0.0
1244,1369.5,29,19.607843,27.843138,89,0,44,0.0
1244,1369.5,29,19.607843,27.843138,89,0,44,0.0
1244,1412.5,29,19.215687,30.588236,88,0,44,0.0
1246,1412.5,29,19.215687,30.588236,88,0,44,0.0
1246,1412.5,29,19.215687,30.588236,88,0,44,0.0
1246,1412.5,29,19.215687,30.588236,88,0,44,0.0
1248,1407.75,29,19.607843,32.941177,88,0,44,0.0
1248,1407.75,29,19.607843,32.941177,88,0,44,0.0
1248,1407.75,29,19.607843,32.941177,88,0,44,0.0
1248,1409.25,29,19.607843,25.09804,87,0,44,0.0
1250,1409.25,29,16.862745,25.09804,87,0,45,0.0
1250,1409.25,29,16.862745,25.09804,87,0,45,0.0
1250,1409.25,29,16.862745,25.09804,87,0,45,0.0
1250,1347.5,28,18.82353,32.156864,86,0,45,0.0
1251,1347.5,28,18.82353,32.156864,86,0,45,0.0
1251,1347.5,28,18.82353,32.156864,86,0,45,0.0
1251,1347.5,28,18.82353,32.156864,86,0,45,0.0
1253,1067.75,27,18.82353,30.980392,86,0,45,0.0
1253,1067.75,27,18.82353,30.980392,86,0,45,0.0
1253,1067.75,27,18.82353,30.980392,86,0,45,0.0
1253,1067.75,27,18.82353,34.509804,86,0,45,0.0
1255,959.25,22,18.82353,34.509804,86,0,45,0.0
1255,959.25,22,18.82353,34.509804,86,0,45,0.0
1255,959.25,22,18.82353,34.509804,86,0,45,0.0
1255,946.75,14,18.82353,35.294117,86,0,45,0.0
1257,946.75,14,18.82353,35.294117,86,0,45,0.0
1257,946.75,14,18.82353,35.294117,86,0,45,0.0
1257,946.75,14,18.82353,35.294117,86,0,45,0.0
1257,938.25,4,18.82353,35.686275,86,0,45,0.0
1259,938.25,4,18.82353,35.686275,86,0,45,0.0
1259,938.25,4,18.82353,35.686275,86,0,45,0.0
1259,938.25,4,18.82353,35.686275,86,0,45,0.0
1261,928.75,3,18.82353,35.686275,86,0,45,0.0
1261,928.75,3,18.82353,35.686275,86,0,45,0.0
1261,928.75,3,18.82353,35.686275,86,0,45,0.0
1261,928.0,0,18.82353,36.07843,87,0,45,0.0
1262,928.0,0,18.82353,36.07843,87,0,45,0.0
1262,928.0,0,18.82353,36.07843,87,0,45,0.0
1262,928.0,0,18.82353,36.07843,87,0,45,0.0
1262,819.5,0,16.078432,25.09804,87,0,45,0.0
1264,819.5,0,16.078432,25.09804,87,0,45,0.0
1264,819.5,0,16.078432,25.09804,87,0,45,0.0
1264,819.5,0,16.078432,39.215687,88,0,45,0.0
1266,532.0,0,18.039215,39.215687,88,0,46,0.0
1266,532.0,0,18.039215,39.215687,88,0,46,0.0
1266,532.0,0,18.039215,39.215687,88,0,46,0.0
1266,857.0,6,19.607843,48.235294,88,0,46,0.0
1268,857.0,6,19.607843,48.235294,88,0,46,0.0
1268,857.0,6,19.607843,48.235294,88,0,46,0.0
1268,857.0,6,19.607843,48.235294,88,0,46,0.0
1268,1203.0,10,16.470589,20.392157,88,0,45,0.0
1270,1203.0,10,16.470589,20.392157,88,0,45,0.0
1270,1203.0,10,16.470589,20.392157,88,0,45,0.0
1270,1203.0,10,16.470589,27.450981,89,0,45,0.0
1271,835.0,10,16.078432,27.450981,89,0,46,0.0
1271,835.0,10,16.078432,27.450981,89,0,46,0.0
1271,835.0,10,16.078432,27.450981,89,0,46,0.0
1271,671.0,9,16.078432,27.843138,89,0,46,0.0
1273,671.0,9,20.392157,27.843138,89,0,46,1.0
1273,671.0,9,20.392157,27.843138,89,0,46,1.0
1273,671.0,9,20.392157,27.843138,89,0,46,1.0
1273,1156.25,12,25.490196,82.745094,89,0,46,1.0
1275,1156.25,12,25.490196,82.745094,89,0,46,1.0
1275,1156.25,12,25.490196,82.745094,89,0,46,1.0
1275,1156.25,12,25.490196,31.764706,89,0,46,1.0
1277,1024.0,21,26.666666,31.764706,89,0,45,1.0
1277,1024.0,21,26.666666,31.764706,89,0,45,1.0
1277,1024.0,21,26.666666,31.764706,89,0,45,1.0
1277,1260.0,25,26.666666,64.705879,89,0,45,1.0
1279,1260.0,25,22.352942,64.705879,89,0,45,1.0
1279,1260.0,25,22.352942,64.705879,89,0,45,1.0
1279,1260.0,25,22.352942,64.705879,89,0,45,1.0
1279,1460.0,29,21.17647,52.156864,89,0,44,1.0
1280,1460.0,29,21.17647,52.156864,89,0,44,1.0
1280,1460.0,29,21.17647,52.156864,89,0,44,1.0
1280,1460.0,29,21.17647,40.0,89,0,44,1.0
1282,1521.75,31,20.784313,40.0,88,0,45,1.0
1282,1521.75,31,20.784313,40.0,88,0,45,1.0
1282,1521.75,31,20.784313,40.0,88,0,45,1.0
1282,1508.5,31,20.784313,24.313726,88,0,45,1.0
1284,1508.5,31,18.431372,24.313726,88,0,45,0.0
1284,1508.5,31,18.431372,24.313726,88,0,45,0.0
1284,1508.5,31,18.431372,24.313726,88,0,45,0.0
1284,1407.0,30,18.431372,27.058823,87,0,45,0.0
1286,1407.0,30,18.431372,27.058823,87,0,45,0.0
1286,1407.0,30,18.431372,27.058823,87,0,45,0.0
1286,1407.0,30,18.431372,27.058823,87,0,45,0.0
1288,1196.75,28,16.470589,22.352942,87,0,45,0.0
1288,1196.75,28,16.470589,22.352942,87,0,45,0.0
1288,1196.75,28,16.470589,22.352942,87,0,45,0.0
1288,962.5,28,16.470589,23.137255,87,0,45,0.0
1290,962.5,23,16.470589,23.137255,87,0,46,0.0
1290,962.5,23,16.470589,23.137255,87,0,46,0.0
1290,962.5,23,16.470589,23.137255,87,0,46,0.0
1290,858.5,19,16.470589,23.137255,86,0,46,0.0
1291,858.5,19,16.470589,23.137255,86,0,46,0.0
1291,858.5,19,16.470589,23.137255,86,0,46,0.0
1291,858.5,19,16.470589,23.137255,86,0,46,0.0
1293,795.25,17,18.82353,24.705883,86,0,46,0.0
1293,795.25,17,18.82353,24.705883,86,0,46,0.0
1293,795.25,17,18.82353,24.705883,86,0,46,0.0
1293,795.25,17,18.82353,55.686275,86,0,46,0.0
1295,1002.25,18,20.784313,55.686275,86,0,46,1.0
1295,1002.25,18,20.784313,55.686275,86,0,46,1.0
1295,1002.25,18,20.784313,55.686275,86,0,46,1.0
1295,1157.0,22,20.784313,52.549019,87,0,46,1.0
1297,1157.0,22,20.784313,52.549019,87,0,46,1.0
1297,1157.0,22,20.784313,52.549019,87,0,46,1.0
1297,1157.0,22,20.784313,52.549019,87,0,46,1.0
1297,1410.75,26,23.529411,62.35294,87,0,46,1.0
1299,1410.75,26,23.529411,62.35294,87,0,46,1.0
1299,1410.75,26,23.529411,62.35294,87,0,46,1.0
1299,1410.75,26,23.529411,55.294117,87,0,46,1.0
1300,1582.75,31,22.745098,55.294117,87,0,45,1.0
1300,1582.75,31,22.745098,55.294117,87,0,45,1.0
1300,1582.75,31,22.745098,55.294117,87,0,45,1.0
1300,1737.5,36,19.607843,42.745098,87,0,45,0.0
1302,1737.5,36,19.607843,42.745098,87,0,45,0.0
1302,1737.5,36,19.607843,42.745098,87,0,45,0.0
1302,1737.5,36,19.607843,42.745098,87,0,45,0.0
1302,1694.5,36,21.960785,39.607841,88,0,45,1.0
1304,1694.5,36,21.960785,39.607841,88,0,45,1.0
1304,1694.5,36,21.960785,39.607841,88,0,45,1.0
1304,1694.5,36,21.960785,44.705883,88,0,45,1.0
1306,1784.25,37,22.352942,44.705883,88,0,45,1.0
1306,1784.25,37,22.352942,44.705883,88,0,45,1.0
1306,1784.25,37,22.352942,44.705883,88,0,45,1.0
1306,1639.0,39,22.352942,20.392157,87,0,45,1.0
1308,1639.0,39,17.254902,20.392157,87,0,45,0.0
1308,1639.0,39,17.254902,20.392157,87,0,45,0.0
1308,1639.0,39,17.254902,20.392157,87,0,45,0.0
1308,1498.25,41,24.705883,72.941177,87,0,45,1.0
1309,1498.25,41,24.705883,72.941177,87,0,45,1.0
1309,1498.25,41,24.705883,72.941177,87,0,45,1.0
1309,1498.25,41,24.705883,20.784313,87,0,45,1.0
1311,1610.75,46,17.254902,20.784313,87,0,45,0.0
1311,1610.75,46,17.254902,20.784313,87,0,45,0.0
1311,1610.75,46,17.254902,20.784313,87,0,45,0.0
1311,1567.0,45,17.254902,31.764706,87,0,45,0.0
1313,1567.0,45,20.0,31.764706,87,0,45,0.0
1313,1567.0,45,20.0,31.764706,87,0,45,0.0
1313,1567.0,45,20.0,31.764706,87,0,45,0.0
1313,1587.5,44,20.0,30.588236,87,0,45,0.0
1315,1587.5,44,20.0,30.588236,87,0,45,0.0
1315,1587.5,44,20.0,30.588236,87,0,45,0.0
1315,1587.5,44,20.0,18.431372,87,0,45,0.0
1317,1555.25,44,17.254902,18.431372,87,0,46,0.0
1317,1555.25,44,17.254902,18.431372,87,0,46,0.0
1317,1555.25,44,17.254902,18.431372,87,0,46,0.0
1317,1483.5,44,17.254902,45.098038,86,0,46,0.0
1319,1483.5,44,21.568628,45.098038,86,0,46,1.0
1319,1483.5,44,21.568628,45.098038,86,0,46,1.0
1319,1483.5,44,21.568628,45.098038,86,0,46,1.0
1319,1543.75,42,21.960785,47.450981,86,0,46,1.0
1320,1543.75,42,21.960785,47.450981,86,0,46,1.0
1320,1543.75,42,21.960785,47.450981,86,0,46,1.0
1320,1543.75,42,21.960785,47.450981,86,0,46,1.0
1322,1571.75,43,21.960785,46.666668,86,0,46,1.0
1322,1571.75,43,21.960785,46.666668,86,0,46,1.0
1322,1571.75,43,21.960785,46.666668,86,0,46,1.0
1322,1596.75,43,21.960785,47.058823,86,0,46,1.0
1324,1596.75,45,21.960785,47.058823,86,0,45,1.0
1324,1596.75,45,21.960785,47.058823,86,0,45,1.0
1324,1596.75,45,21.960785,47.058823,86,0,45,1.0
1324,1642.75,47,21.960785,45.882355,86,0,45,1.0
1326,1642.75,47,21.960785,45.882355,86,0,45,1.0
1326,1642.75,47,21.960785,45.882355,86,0,45,1.0
1326,1642.75,47,21.960785,45.882355,86,0,45,1.0
1328,1671.0,47,21.960785,44.313725,87,0,45,1.0
1328,1671.0,47,21.960785,44.313725,87,0,45,1.0
1328,1671.0,47,21.960785,44.313725,87,0,45,1.0
1328,1671.0,47,21.960785,34.117645,87,0,45,1.0
1329,1695.25,47,20.392157,34.117645,87,0,45,1.0
1329,1695.25,47,20.392157,34.117645,87,0,45,1.0
1329,1695.25,47,20.392157,34.117645,87,0,45,1.0
1329,1715.5,48,20.0,29.803921,87,0,45,0.0
1331,1715.5,48,20.0,29.803921,87,0,45,0.0
1331,1715.5,48,20.0,29.803921,87,0,45,0.0
1331,1715.5,48,20.0,29.803921,87,0,45,0.0
1331,1696.75,48,18.82353,22.745098,87,0,46,0.0
1333,1696.75,48,18.82353,22.745098,87,0,46,0.0
1333,1696.75,48,18.82353,22.745098,87,0,46,0.0
1333,1696.75,48,18.82353,28.627451,86,0,46,0.0
1335,1657.0,48,19.607843,28.627451,86,0,46,0.0
1335,1657.0,48,19.607843,28.627451,86,0,46,0.0
1335,1657.0,48,19.607843,28.627451,86,0,46,0.0
1335,1629.5,46,19.215687,25.882353,86,0,46,0.0
1337,1629.5,46,19.215687,25.882353,86,0,46,0.0
1337,1629.5,46,19.215687,25.882353,86,0,46,0.0
1337,1629.5,46,19.215687,25.882353,86,0,46,0.0
1337,1616.25,46,18.82353,25.09804,86,0,46,0.0
1338,1616.25,46,18.82353,25.09804,86,0,46,0.0
1338,1616.25,46,18.82353,25.09804,86,0,46,0.0
1338,1616.25,46,18.82353,23.921568,86,0,46,0.0
1340,1585.75,45,18.039215,23.921568,86,0,46,0.0
1340,1585.75,45,18.039215,23.921568,86,0,46,0.0
1340,1585.75,45,18.039215,23.921568,86,0,46,0.0
1340,1558.5,45,20.0,31.764706,86,0,46,0.0
1342,1558.5,45,20.0,31.764706,86,0,46,0.0
1342,1558.5,45,20.0,31.764706,86,0,46,0.0
1342,1558.5,45,20.0,31.764706,86,0,46,0.0
1342,1532.0,43,19.607843,32.941177,86,0,46,0.0
1344,1532.0,43,19.607843,32.941177,86,0,46,0.0
1344,1532.0,43,19.607843,32.941177,86,0,46,0.0
1344,1532.0,43,19.607843,23.921568,86,0,46,0.0
1346,1476.5,43,18.431372,23.921568,86,0,46,0.0
1346,1476.5,43,18.431372,23.921568,86,0,46,0.0
1346,1476.5,43,18.431372,23.921568,86,0,46,0.0
1346,975.75,41,18.431372,34.509804,86,0,46,0.0
1348,975.75,41,18.431372,34.509804,86,0,46,0.0
1348,975.75,41,18.431372,34.509804,86,0,46,0.0
1348,975.75,41,18.431372,34.509804,86,0,46,0.0
1348,980.25,36,18.431372,34.509804,86,0,46,0.0
1349,980.25,36,18.431372,34.509804,86,0,46,0.0
1349,980.25,36,18.431372,34.509804,86,0,46,0.0
1349,980.25,36,18.431372,34.901962,86,0,46,0.0
1351,985.75,29,18.431372,34.901962,86,0,47,0.0
1351,985.75,29,18.431372,34.901962,86,0,47,0.0
1351,985.75,29,18.431372,34.901962,86,0,47,0.0
1351,1332.75,27,18.431372,52.549019,87,0,47,0.0
1353,1332.75,27,21.568628,52.549019,87,0,46,1.0
1353,1332.75,27,21.568628,52.549019,87,0,46,1.0
1353,1332.75,27,21.568628,52.549019,87,0,46,1.0
1353,1564.0,31,22.745098,56.470589,87,0,46,1.0
1355,1564.0,31,22.745098,56.470589,87,0,46,1.0
1355,1564.0,31,22.745098,56.470589,87,0,46,1.0
1355,1564.0,31,22.745098,44.313725,87,0,46,1.0
1357,1753.0,35,21.568628,44.313725,87,0,46,1.0
1357,1753.0,35,21.568628,44.313725,87,0,46,1.0
1357,1753.0,35,21.568628,44.313725,87,0,46,1.0
1357,1808.5,37,21.568628,20.392157,88,0,46,1.0
1358,1808.5,37,17.647058,20.392157,88,0,46,0.0
1358,1808.5,37,17.647058,20.392157,88,0,46,0.0
1358,1808.5,37,17.647058,20.392157,88,0,46,0.0
1358,1739.0,37,19.215687,24.313726,87,0,46,0.0
1360,1739.0,37,19.215687,24.313726,87,0,46,0.0
1360,1739.0,37,19.215687,24.313726,87,0,46,0.0
1360,1739.0,37,19.215687,24.313726,87,0,46,0.0
1362,1721.75,36,19.215687,24.705883,87,0,46,0.0
1362,1721.75,36,19.215687,24.705883,87,0,46,0.0
1362,1721.75,36,19.215687,24.705883,87,0,46,0.0
1362,1721.75,36,19.215687,31.764706,87,0,46,0.0
1364,1757.0,36,20.392157,31.764706,87,0,46,1.0
1364,1757.0,36,20.392157,31.764706,87,0,46,1.0
1364,1757.0,36,20.392157,31.764706,87,0,46,1.0
1364,1735.75,37,21.17647,35.294117,86,0,46,1.0
1366,1735.75,37,21.17647,35.294117,86,0,46,1.0
1366,1735.75,37,21.17647,35.294117,86,0,46,1.0
1366,1735.75,37,21.17647,35.294117,86,0,46,1.0
1367,1799.0,37,20.784313,35.294117,86,0,46,1.0
1367,1799.0,37,20.784313,35.294117,86,0,46,1.0
1367,1799.0,37,20.784313,35.294117,86,0,46,1.0
1367,1799.0,37,20.784313,34.901962,86,0,46,1.0
1369,1784.25,37,21.17647,34.901962,86,0,46,1.0
1369,1784.25,37,21.17647,34.901962,86,0,46,1.0
1369,1784.25,37,21.17647,34.901962,86,0,46,1.0
1369,1817.75,38,20.784313,32.941177,86,0,46,1.0
1371,1817.75,38,20.784313,32.941177,86,0,46,1.0
1371,1817.75,38,20.784313,32.941177,86,0,46,1.0
1371,1817.75,38,20.784313,32.941177,86,0,46,1.0
1371,1805.25,37,18.431372,23.921568,86,0,46,0.0
1373,1805.25,37,18.431372,23.921568,86,0,46,0.0
1373,1805.25,37,18.431372,23.921568,86,0,46,0.0
1373,1805.25,37,18.431372,28.235294,86,0,46,0.0
1375,1772.5,37,20.0,28.235294,86,0,46,0.0
1375,1772.5,37,20.0,28.235294,86,0,46,0.0
1375,1772.5,37,20.0,28.235294,86,0,46,0.0
1375,1807.0,37,19.607843,25.882353,86,0,46,0.0
1377,1807.0,37,19.607843,25.882353,86,0,46,0.0
1377,1807.0,37,19.607843,25.882353,86,0,46,0.0
1377,1807.0,37,19.607843,25.882353,86,0,46,0.0
1377,1769.5,37,19.215687,23.137255,86,0,46,0.0
1378,1769.5,37,19.215687,23.137255,86,0,46,0.0
1378,1769.5,37,19.215687,23.137255,86,0,46,0.0
1378,1769.5,37,19.215687,18.82353,86,0,46,0.0
1380,1717.0,37,17.647058,18.82353,86,0,46,0.0
1380,1717.0,37,17.647058,18.82353,86,0,46,0.0
1380,1717.0,37,17.647058,18.82353,86,0,46,0.0
1380,876.5,36,17.647058,27.058823,86,0,46,0.0
1382,876.5,36,16.470589,27.058823,86,0,46,0.0
1382,876.5,36,16.470589,27.058823,86,0,46,0.0
1382,876.5,36,16.470589,27.058823,86,0,46,0.0
1382,746.0,33,16.470589,27.450981,86,0,47,0.0
1384,746.0,33,16.470589,27.450981,86,0,47,0.0
1384,746.0,33,16.470589,27.450981,86,0,47,0.0
1384,746.0,33,16.470589,36.862743,86,0,47,0.0
1386,937.5,31,18.82353,36.862743,86,0,47,0.0
1386,937.5,31,18.82353,36.862743,86,0,47,0.0
1386,937.5,31,18.82353,36.862743,86,0,47,0.0
1386,974.0,27,18.82353,34.117645,87,0,47,0.0
1387,974.0,27,18.82353,34.117645,87,0,47,0.0
1387,974.0,27,18.82353,34.117645,87,0,47,0.0
1387,974.0,27,18.82353,34.117645,87,0,47,0.0
1387,949.0,20,18.82353,34.901962,87,0,47,0.0
1389,949.0,20,18.82353,34.901962,87,0,47,0.0
1389,949.0,20,18.82353,34.901962,87,0,47,0.0
1389,949.0,20,18.82353,33.725491,87,0,47,0.0
1391,991.25,15,22.745098,33.725491,87,0,47,1.0
1391,991.25,15,22.745098,33.725491,87,0,47,1.0
1391,991.25,15,22.745098,33.725491,87,0,47,1.0
1391,1477.25,15,22.745098,64.313728,87,0,47,1.0
1393,1477.25,17,23.529411,64.313728,87,0,46,1.0
1393,1477.25,17,23.529411,64.313728,87,0,46,1.0
1393,1477.25,17,23.529411,64.313728,87,0,46,1.0
1393,1230.25,23,25.490196,29.803921,88,0,46,1.0
1395,1230.25,23,25.490196,29.803921,88,0,46,1.0
1395,1230.25,23,25.490196,29.803921,88,0,46,1.0
1395,1230.25,23,25.490196,29.803921,88,0,46,1.0
1397,1457.75,29,21.960785,53.725491,88,0,46,1.0
1397,1457.75,29,21.960785,53.725491,88,0,46,1.0
1397,1457.75,29,21.960785,53.725491,88,0,46,1.0
1397,1457.75,29,21.960785,34.509804,88,0,46,1.0
1398,1581.25,31,20.392157,34.509804,88,0,46,1.0
1398,1581.25,31,20.392157,34.509804,88,0,46,1.0
1398,1581.25,31,20.392157,34.509804,88,0,46,1.0
1398,1617.75,34,19.607843,27.450981,88,0,46,0.0
1400,1617.75,34,19.607843,27.450981,88,0,46,0.0
1400,1617.75,34,19.607843,27.450981,88,0,46,0.0
1400,1617.75,34,19.607843,27.450981,88,0,46,0.0
1402,1639.75,34,19.607843,28.627451,88,0,46,0.0
1402,1639.75,34,19.607843,28.627451,88,0,46,0.0
1402,1639.75,34,19.607843,28.627451,88,0,46,0.0
1402,1639.75,34,19.607843,19.607843,87,0,46,0.0
1404,1614.0,34,17.254902,19.607843,87,0,46,0.0
1404,1614.0,34,17.254902,19.607843,87,0,46,0.0
1404,1614.0,34,17.254902,19.607843,87,0,46,0.0
1404,1440.5,32,17.254902,19.215687,87,0,46,0.0
1406,1440.5,32,17.254902,19.215687,87,0,46,0.0
1406,1440.5,32,17.254902,19.215687,87,0,46,0.0
1406,1440.5,32,17.254902,19.215687,87,0,46,0.0
1406,1186.5,29,17.254902,23.137255,86,0,47,0.0
1407,1186.5,29,17.254902,23.137255,86,0,47,0.0
1407,1186.5,29,17.254902,23.137255,86,0,47,0.0
1407,1186.5,29,17.254902,21.960785,86,0,47,0.0
1409,904.5,21,16.470589,21.960785,86,0,48,0.0
1409,904.5,21,16.470589,21.960785,86,0,48,0.0
1409,904.5,21,16.470589,21.960785,86,0,48,0.0
1409,1040.5,21,21.17647,63.529411,86,0,48,1.0
1411,1040.5,21,21.17647,63.529411,86,0,48,1.0
1411,1040.5,21,21.17647,63.529411,86,0,48,1.0
1411,1040.5,21,21.17647,63.529411,86,0,48,1.0
1411,1225.75,23,20.392157,47.450981,86,0,46,1.0
1413,1225.75,23,20.392157,47.450981,86,0,46,1.0
1413,1225.75,23,20.392157,47.450981,86,0,46,1.0
1413,1225.75,23,20.392157,23.137255,86,0,46,1.0
1415,1159.25,25,16.470589,23.137255,86,0,46,0.0
1415,1159.25,25,16.470589,23.137255,86,0,46,0.0
1415,1159.25,25,16.470589,23.137255,86,0,46,0.0
1415,1034.25,23,16.470589,23.921568,87,0,47,0.0
1416,1034.25,23,17.647058,23.921568,87,0,47,0.0
1416,1034.25,23,17.647058,23.921568,87,0,47,0.0
1416,1034.25,23,17.647058,23.921568,87,0,47,0.0
