ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),Throttle_Response_Problem
401,1300,39,18.039215,21.568628,86,-3.125,0,23,32.941177,49.019608,16.078432,31.764706,17.254902,0,101,0,39,4,570.099976,454.700012,13.867,0,0,7872,0,255,
401,1300,39,18.039215,21.568628,86,-3.125,0,23,32.941177,49.803921,16.078432,31.764706,17.647058,0,101,0,39,4,570.099976,454.700012,13.867,0,0,7872,0,255,
401,1218.75,36,18.039215,32.156864,86,-0.78125,7.03125,33,32.941177,49.803921,16.078432,31.764706,17.647058,0,101,0,39,4,570.099976,454.700012,13.867,0,0,7872,0,255,
402,1218.75,36,17.647058,32.156864,86,-0.78125,7.03125,33,32.941177,49.803921,16.078432,31.764706,17.647058,0,101,0,39,20,570.099976,454.700012,13.867,0,0,7872,0,255,
402,1218.75,36,17.647058,32.156864,86,-0.78125,7.03125,33,34.117645,50.588234,16.078432,31.764706,17.647058,0,101,0.392157,39,20,563,451.799988,13.867,0,0,7872,0,255,
402,1218.75,36,17.647058,32.156864,86,-0.78125,7.03125,33,34.117645,50.588234,20.392157,36.470589,18.431372,0,101,0.392157,39,20,563,451.799988,13.867,0,0,7872,0,255,
402,1225,35,18.431372,25.490196,86,0.78125,3.90625,26,34.117645,50.588234,20.392157,36.470589,18.431372,0,101,0.392157,39,19,563,451.799988,13.867,0,0,7872,0,255,
404,1225,35,18.431372,25.490196,86,0.78125,3.90625,26,32.941177,50.588234,20.392157,36.470589,18.431372,0,101,0.392157,39,19,563,451.799988,13.867,12.941176,0,7872,0,255,
404,1225,35,18.431372,25.490196,86,0.78125,3.90625,26,32.941177,50.196079,20.392157,36.470589,18.431372,0,101,0.392157,39,19,557.299988,448.899994,13.867,12.941176,0,7872,0,255,
404,1225,35,18.431372,25.490196,86,0.78125,3.90625,26,32.941177,50.196079,20.392157,36.470589,18.431372,0,101,0.392157,39,19,557.299988,448.899994,13.867,12.941176,0,7872,0,255,
406,1217,34,20.784313,29.019608,86,-1.5625,9.375,40,32.941177,50.196079,20.392157,36.470589,18.431372,0,101,0.392157,40,19,557.299988,448.899994,13.867,12.941176,0,7872,0,255,
406,1217,34,20.784313,29.019608,86,-1.5625,9.375,40,33.333332,50.196079,20.392157,36.470589,18.431372,0,101,0.392157,40,19,552.900024,448.899994,13.867,16.078432,0,7872,0,255,
406,1217,34,20.784313,29.019608,86,-1.5625,9.375,40,33.333332,54.509804,21.568628,37.64706,21.568628,0,101,3.921569,40,19,552.900024,446.200012,13.808,16.078432,0,7872,0,255,
406,1271.75,34,20.784313,44.705883,86,-1.5625,-1.5625,44,33.333332,54.509804,21.568628,37.64706,21.568628,0,101,3.921569,40,19,552.900024,446.200012,13.808,16.078432,0,7872,0,255,
408,1271.75,36,20.392157,44.705883,86,-1.5625,-1.5625,44,33.333332,54.509804,21.568628,37.64706,21.568628,0,101,3.921569,39,18,552.900024,446.200012,13.808,16.078432,0,7872,0,255,
408,1271.75,36,20.392157,44.705883,86,-1.5625,-1.5625,44,33.333332,54.509804,21.568628,37.64706,21.568628,0,101,0.784314,39,18,551.299988,444.899994,13.828,12.941176,0,7872,0,255,
408,1271.75,36,20.392157,44.705883,86,-1.5625,-1.5625,44,33.333332,50.980392,16.078432,31.764706,18.82353,0,101,0.784314,39,18,551.299988,444.899994,13.828,12.941176,0,7872,0,255,
408,1306.25,36,20.784313,41.176472,86,-1.5625,6.25,46,33.333332,50.980392,16.078432,31.764706,18.82353,0,101,0.784314,39,13,551.299988,444.899994,13.828,12.941176,0,7872,0,255,
410,1306.25,36,20.784313,41.176472,86,-1.5625,6.25,46,34.117645,50.980392,16.078432,31.764706,18.82353,0,101,0.784314,39,13,551.299988,444.899994,13.828,12.941176,0,7872,0,255,
410,1306.25,36,20.784313,41.176472,86,-1.5625,6.25,46,34.117645,50.980392,16.078432,31.764706,18.82353,0,101,0,39,13,548.700012,442.5,13.828,12.941176,0,7872,0,255,
410,1306.25,36,20.784313,41.176472,86,-1.5625,6.25,46,34.117645,50.980392,16.078432,31.764706,18.82353,0,101,0,39,13,548.700012,442.5,13.828,12.941176,0,7872,0,255,
411,1279.5,36,19.607843,29.411764,86,-0.78125,3.125,35,34.117645,50.980392,16.078432,31.764706,18.82353,0,101,0,39,16,548.700012,442.5,13.828,12.941176,0,7872,0,255,
411,1279.5,36,19.607843,29.411764,86,-0.78125,3.125,35,32.941177,50.980392,16.078432,31.764706,18.82353,0,101,0,39,16,546.599976,442.5,13.828,12.941176,0,7872,0,255,
411,1279.5,36,19.607843,29.411764,86,-0.78125,3.125,35,32.941177,50.980392,16.078432,31.764706,18.82353,0,101,0,39,16,546.599976,440.100006,13.828,12.941176,0,7872,0,255,
411,1194.5,36,19.607843,29.019608,86,-3.125,7.03125,31,32.941177,50.980392,16.078432,31.764706,18.82353,0,101,0,39,16,546.599976,440.100006,13.828,12.941176,0,7872,0,255,
413,1194.5,35,18.82353,29.019608,86,-3.125,7.03125,31,32.941177,50.980392,16.078432,31.764706,18.82353,0,101,0,39,3,546.599976,440.100006,13.828,12.941176,0,7872,0,255,
413,1194.5,35,18.82353,29.019608,86,-3.125,7.03125,31,33.333332,50.980392,16.078432,31.764706,18.82353,0,101,0,39,3,544.799988,437.899994,13.808,14.509804,0,7872,0,255,
413,1194.5,35,18.82353,29.019608,86,-3.125,7.03125,31,33.333332,50.980392,18.039215,33.725491,18.82353,0,101,0,39,3,544.799988,437.899994,13.808,14.509804,0,7872,0,255,
413,1185,35,18.82353,29.803921,86,-3.125,3.90625,32,33.333332,50.980392,18.039215,33.725491,18.82353,0,101,0,39,7,544.799988,437.899994,13.808,14.509804,0,7872,0,255,
415,1185,35,18.82353,29.803921,86,-3.125,3.90625,32,34.117645,50.980392,18.039215,33.725491,18.82353,0,101,0,39,7,544.799988,437.899994,13.808,13.333333,0,7872,0,255,
415,1185,35,18.82353,29.803921,86,-3.125,3.90625,32,34.117645,50.980392,18.431372,34.117645,18.82353,0,101,0,39,7,544,436.700012,13.808,13.333333,0,7872,0,255,
415,1185,35,18.82353,29.803921,86,-3.125,3.90625,32,34.117645,50.980392,18.431372,34.117645,18.82353,0,101,0,39,7,544,436.700012,13.808,13.333333,0,7872,0,255,
417,1121.75,33,18.82353,30.980392,87,-3.125,3.90625,33,34.117645,50.980392,18.431372,34.117645,18.82353,0,101,0,39,2,544,436.700012,13.808,13.333333,0,7872,0,255,
417,1121.75,33,18.82353,30.980392,87,-3.125,3.90625,33,34.117645,50.980392,18.431372,34.117645,18.82353,0,101,0,39,2,544,436.700012,13.808,12.941176,0,7872,0,255,
417,1121.75,33,18.82353,30.980392,87,-3.125,3.90625,33,34.117645,48.235294,16.078432,31.764706,16.470589,0,101,0,39,2,542.400024,434.5,13.867,12.941176,0,7872,0,255,
417,1121.75,33,18.82353,25.490196,87,-3.125,8.59375,29,34.117645,48.235294,16.078432,31.764706,16.470589,0,101,0,39,2,542.400024,434.5,13.867,12.941176,0,7872,0,255,
419,623.25,31,16.470589,25.490196,87,-3.125,8.59375,29,34.117645,48.235294,16.078432,31.764706,16.470589,0,101,0,40,0,542.400024,434.5,13.867,12.941176,0,7872,0,255,
419,623.25,31,16.470589,25.490196,87,-3.125,8.59375,29,34.509804,48.235294,16.078432,31.764706,16.470589,0,101,0,40,0,540.599976,432.200012,13.847,12.941176,0,7872,0,255,
419,623.25,31,16.470589,25.490196,87,-3.125,8.59375,29,34.509804,47.843136,16.078432,31.764706,16.470589,0,101,0,40,0,540.599976,432.200012,13.847,12.941176,0,7873,0,255,
419,740.5,29,16.470589,25.882353,87,-3.125,11.71875,27,34.509804,47.843136,16.078432,31.764706,16.470589,0,101,0,40,0,540.599976,432.200012,13.847,12.941176,0,7873,0,255,
421,740.5,29,16.470589,25.882353,87,-3.125,11.71875,27,34.509804,47.843136,16.078432,31.764706,16.470589,0,101,0,40,0,540.599976,432.200012,13.847,12.941176,0,7873,0,255,
421,740.5,29,16.470589,25.882353,87,-3.125,11.71875,27,34.509804,47.843136,16.078432,31.764706,16.470589,0,101,0,40,0,538.599976,430,13.789,12.941176,0,7873,0,255,
421,740.5,29,16.470589,25.882353,87,-3.125,11.71875,27,34.509804,47.843136,16.078432,31.764706,16.470589,0,101,0,40,0,538.599976,430,13.789,12.941176,0,7873,0,255,
422,777.25,27,16.470589,27.058823,87,-3.125,7.03125,28,34.509804,47.843136,16.078432,31.764706,16.470589,0,101,0,40,0,538.599976,430,13.789,12.941176,0,7873,0,255,
422,777.25,27,16.470589,27.058823,87,-3.125,7.03125,28,34.509804,47.843136,16.078432,31.764706,16.470589,0,101,0,40,0,538.599976,430,13.789,12.941176,0,7873,0,255,
422,777.25,27,16.470589,27.058823,87,-3.125,7.03125,28,34.509804,47.843136,16.078432,31.764706,16.470589,0,101,0,40,0,537.599976,428.799988,13.789,12.941176,0,7873,0,255,
422,777.25,27,16.470589,27.450981,87,-3.125,3.90625,28,34.509804,47.843136,16.078432,31.764706,16.470589,0,101,0,40,0,537.599976,428.799988,13.789,12.941176,0,7873,0,255,
424,757,19,16.470589,27.450981,87,-3.125,3.90625,27,34.509804,47.843136,16.078432,31.764706,16.470589,0,101,0,40,-2,537.599976,428.799988,13.789,12.941176,0,7873,0,255,
424,757,19,16.470589,27.450981,87,-3.125,3.90625,27,35.686275,47.843136,16.078432,31.764706,16.470589,0,101,0,40,-2,535.299988,426.600006,13.73,12.941176,0,7873,0,255,
424,757,19,16.470589,27.450981,87,-3.125,3.90625,27,35.686275,59.215687,32.156864,48.235294,25.882353,0,101,7.45098,40,-2,535.299988,426.600006,13.73,12.941176,0,7873,0,255,
424,1010,17,41.176472,98.039215,87,-4.6875,0,101,35.686275,59.215687,32.156864,48.235294,25.882353,0,101,7.45098,40,-10,535.299988,426.600006,13.73,12.941176,0,7873,0,255,
426,1010,17,41.176472,98.039215,87,-4.6875,0,101,35.686275,59.215687,32.156864,48.235294,25.882353,0,101,7.45098,40,-10,535.299988,426.600006,13.73,0,0,7873,0,255,
426,1010,17,41.176472,98.039215,87,-4.6875,0,101,35.686275,63.92157,32.156864,48.235294,28.627451,0,101,12.941176,40,-10,535.099976,425.200012,13.847,0,0,7873,0,255,
426,1010,17,41.176472,98.039215,87,-4.6875,0,101,35.686275,63.92157,32.156864,48.235294,28.627451,0,101,12.941176,40,-10,535.099976,425.200012,13.847,0,0,7873,0,255,
426,1491.25,27,27.450981,80,87,-4.6875,-0.78125,87,35.686275,63.92157,32.156864,48.235294,28.627451,0,101,12.941176,39,7,535.099976,425.200012,13.847,0,0,7873,0,255,
428,1491.25,27,27.450981,80,87,-4.6875,-0.78125,87,18.431372,63.92157,32.156864,48.235294,28.627451,0,102,12.941176,39,7,535.099976,425.200012,13.847,64.313728,0,7873,0,255,
428,1491.25,27,27.450981,80,87,-4.6875,-0.78125,87,18.431372,49.411766,16.078432,31.764706,17.647058,0,102,1.176471,39,7,538.599976,425.899994,13.867,64.313728,0,7873,0,255,
428,1491.25,27,27.450981,41.176472,88,-3.125,-3.90625,87,18.431372,49.411766,16.078432,31.764706,17.647058,0,102,1.176471,39,7,538.599976,425.899994,13.867,64.313728,0,7873,0,255,
430,1342.75,34,33.333332,41.176472,88,-3.125,-3.90625,92,18.431372,49.411766,16.078432,31.764706,17.647058,0,102,1.176471,38,-14,538.599976,425.899994,13.867,64.313728,0,7873,0,255,
430,1342.75,34,33.333332,41.176472,88,-3.125,-3.90625,92,37.254902,49.411766,16.078432,31.764706,17.647058,0,101,1.176471,38,-14,540.400024,427.299988,13.789,12.941176,0,7873,0,255,
430,1342.75,34,33.333332,41.176472,88,-3.125,-3.90625,92,37.254902,67.450981,30.588236,46.274509,31.372549,0,101,12.156863,38,-14,540.400024,427.299988,13.789,12.941176,0,7873,0,255,
430,1478.75,38,25.490196,86.274513,88,-4.6875,-4.6875,84,37.254902,67.450981,30.588236,46.274509,31.372549,0,101,12.156863,38,8,540.400024,427.299988,13.789,12.941176,0,7873,0,255,
431,1478.75,38,25.490196,86.274513,88,-4.6875,-4.6875,84,35.294117,67.450981,30.588236,46.274509,31.372549,0,101,12.156863,38,8,540.400024,427.299988,13.789,12.941176,0,7873,0,255,
431,1478.75,38,25.490196,86.274513,88,-4.6875,-4.6875,84,35.294117,50.980392,16.078432,31.764706,18.82353,0,101,0,38,8,546.099976,428.700012,13.789,12.941176,0,7873,0,255,
431,1478.75,38,25.490196,86.274513,88,-4.6875,-4.6875,84,35.294117,50.980392,16.078432,31.764706,18.82353,0,101,0,38,8,546.099976,428.700012,13.789,12.941176,0,7873,0,255,
431,1510,43,18.82353,24.705883,88,-3.125,-3.125,26,35.294117,50.980392,16.078432,31.764706,18.82353,0,101,0,38,12,546.099976,428.700012,13.789,12.941176,0,7873,0,255,
433,1510,43,18.82353,24.705883,88,-3.125,-3.125,26,29.411764,50.980392,16.078432,31.764706,18.82353,0,101,0,38,12,546.099976,428.700012,13.789,12.941176,0,7873,0,255,
433,1510,43,18.82353,24.705883,88,-3.125,-3.125,26,29.411764,50.980392,16.078432,31.764706,18.82353,0,101,0,38,12,550.5,430.700012,13.789,12.941176,0,7873,0,255,
433,1510,43,18.82353,25.09804,88,-3.125,0.78125,26,29.411764,50.980392,16.078432,31.764706,18.82353,0,101,0,38,12,550.5,430.700012,13.789,12.941176,0,7873,0,255,
435,1431.25,41,18.82353,25.09804,88,-3.125,0.78125,26,29.411764,50.980392,16.078432,31.764706,18.82353,0,101,0,38,6,550.5,430.700012,13.789,12.941176,0,7873,0,255,
435,1431.25,41,18.82353,25.09804,88,-3.125,0.78125,26,30.196079,50.980392,16.078432,31.764706,18.82353,0,101,0,38,6,553,431.899994,13.789,12.941176,0,7873,0,255,
435,1431.25,41,18.82353,25.09804,88,-3.125,0.78125,26,30.196079,50.980392,16.078432,31.764706,18.82353,0,101,0,38,6,553,431.899994,13.789,12.941176,0,7873,0,255,
435,1394.5,39,21.960785,26.274509,87,0,4.6875,44,30.196079,50.980392,16.078432,31.764706,18.82353,0,101,0,39,-4,553,431.899994,13.789,12.941176,0,7873,0,255,
437,1394.5,39,21.960785,26.274509,87,0,4.6875,44,34.509804,50.980392,16.078432,31.764706,18.82353,0,101,0,39,-4,553,431.899994,13.789,12.941176,0,7873,0,255,
437,1394.5,39,21.960785,26.274509,87,0,4.6875,44,34.509804,53.725491,21.568628,37.254902,18.82353,0,101,1.960784,39,-4,553.799988,432.5,13.789,12.941176,0,7873,0,255,
437,1394.5,39,21.960785,26.274509,87,0,4.6875,44,34.509804,53.725491,21.568628,37.254902,21.17647,0,101,1.960784,39,-4,553.799988,432.5,13.789,12.941176,0,7873,0,255,
437,1396,39,20.784313,41.568626,87,-2.34375,-5.46875,41,34.509804,53.725491,21.568628,37.254902,21.17647,0,101,1.960784,39,20,553.799988,432.5,13.789,12.941176,0,7873,0,255,
439,1396,39,20.784313,41.568626,87,-2.34375,-5.46875,41,32.941177,53.725491,21.568628,37.254902,21.17647,0,101,1.960784,39,20,553.799988,432.5,13.789,13.333333,0,7873,0,255,
439,1396,39,20.784313,41.568626,87,-2.34375,-5.46875,41,32.941177,52.549019,20,35.686275,20,0,101,1.176471,39,20,555,432.700012,13.789,13.333333,0,7873,0,255,
439,1396,39,20.784313,27.450981,86,-3.125,-0.78125,41,32.941177,52.549019,20,35.686275,20,0,101,1.176471,39,20,555,432.700012,13.789,13.333333,0,7873,0,255,
440,1405.25,39,18.82353,27.450981,86,-3.125,-0.78125,28,32.941177,52.549019,20,35.686275,20,0,101,1.176471,39,18,555,432.700012,13.789,13.333333,0,7873,0,255,
440,1405.25,39,18.82353,27.450981,86,-3.125,-0.78125,28,32.941177,52.549019,20,35.686275,20,0,101,1.176471,39,18,555.5,432.799988,13.789,12.941176,0,7873,0,255,
440,1405.25,39,18.82353,27.450981,86,-3.125,-0.78125,28,32.941177,50.980392,16.078432,31.764706,18.82353,0,101,0,39,18,555.5,432.799988,13.789,12.941176,0,7873,0,255,
440,1328,38,18.82353,26.666666,86,-3.125,3.125,28,32.941177,50.980392,16.078432,31.764706,18.82353,0,101,0,40,5,555.5,432.799988,13.789,12.941176,0,7873,0,255,
442,1328,38,18.82353,26.666666,86,-3.125,3.125,28,32.941177,50.980392,16.078432,31.764706,18.82353,0,101,0,40,5,555.5,432.799988,13.789,13.333333,0,7873,0,255,
442,1328,38,18.82353,26.666666,86,-3.125,3.125,28,32.941177,49.019608,16.078432,31.764706,18.82353,0,101,0,40,5,555.299988,432.399994,13.789,13.333333,0,7873,0,255,
442,1328,38,18.82353,26.666666,86,-3.125,3.125,28,32.941177,49.019608,16.078432,31.764706,16.862745,0,101,0,40,5,555.299988,432.399994,13.789,13.333333,0,7873,0,255,
442,1273.25,36,16.862745,20,86,-3.125,6.25,20,32.941177,49.019608,16.078432,31.764706,16.862745,0,101,0,40,1,555.299988,432.399994,13.789,13.333333,0,7873,0,255,
444,1273.25,36,16.862745,20,86,-3.125,6.25,20,32.941177,49.019608,16.078432,31.764706,16.862745,0,101,0,40,1,555.299988,432.399994,13.789,0,0,7873,0,255,
444,1273.25,36,16.862745,20,86,-3.125,6.25,20,32.941177,52.549019,22.352942,38.039215,20,0,101,3.137255,40,1,554.900024,431.600006,13.867,0,0,7873,0,255,
444,1273.25,36,16.862745,30.196079,86,0,0.78125,20,32.941177,52.549019,22.352942,38.039215,20,0,101,3.137255,40,1,554.900024,431.600006,13.867,0,0,7873,0,255,
446,1232,35,18.82353,30.196079,86,0,0.78125,29,32.941177,52.549019,22.352942,38.039215,20,0,101,3.137255,40,20,554.900024,431.600006,13.867,0,0,7873,0,255,
446,1232,35,18.82353,30.196079,86,0,0.78125,29,34.509804,52.549019,22.352942,38.039215,20,0,101,3.137255,40,20,553.900024,431.200012,13.867,13.333333,0,7873,0,255,
446,1232,35,18.82353,30.196079,86,0,0.78125,29,34.509804,51.764706,21.568628,37.64706,19.215687,0,101,2.745098,40,20,553.900024,431.200012,13.867,13.333333,0,7873,0,255,
446,1261.5,34,18.82353,34.117645,86,-1.5625,0,37,34.509804,51.764706,21.568628,37.64706,19.215687,0,101,2.745098,40,19,553.900024,431.200012,13.867,13.333333,0,7873,0,255,
448,1261.5,34,19.607843,34.117645,86,-1.5625,0,37,34.509804,51.764706,21.568628,37.64706,19.215687,0,101,2.745098,40,19,553.900024,431.200012,13.867,17.647058,0,7873,0,255,
448,1261.5,34,19.607843,34.117645,86,-1.5625,0,37,34.509804,52.549019,22.352942,38.039215,19.215687,0,101,2.745098,40,19,552.900024,430.100006,13.867,17.647058,0,7873,0,255,
448,1261.5,34,19.607843,34.117645,86,-1.5625,0,37,34.509804,52.549019,22.352942,38.039215,20,0,101,2.745098,40,19,552.900024,430.100006,13.867,17.647058,0,7873,0,255,
448,1304.5,36,19.607843,34.117645,86,-1.5625,2.34375,35,34.509804,52.549019,22.352942,38.039215,20,0,101,2.745098,40,20,552.900024,430.100006,13.867,17.647058,0,7873,0,255,
449,1304.5,36,19.607843,34.117645,86,-1.5625,2.34375,35,37.254902,52.549019,22.352942,38.039215,20,0,101,2.745098,40,20,552.900024,430.100006,13.867,12.941176,0,7873,0,255,
449,1304.5,36,19.607843,34.117645,86,-1.5625,2.34375,35,37.254902,48.627453,17.647058,33.725491,16.862745,0,101,0,40,20,551.700012,428.799988,13.867,12.941176,0,7873,0,255,
449,1304.5,36,19.607843,34.117645,86,-1.5625,0,35,37.254902,48.627453,17.647058,33.725491,16.862745,0,101,0,40,20,551.700012,428.799988,13.867,12.941176,0,7873,0,255,
451,1260,38,19.215687,34.117645,86,-1.5625,0,38,37.254902,48.627453,17.647058,33.725491,16.862745,0,101,0,40,12,551.700012,428.799988,13.867,12.941176,0,7873,0,255,
451,1260,38,19.215687,34.117645,86,-1.5625,0,38,31.764706,48.627453,17.647058,33.725491,16.862745,0,101,0,40,12,550.5,427.5,13.867,15.294118,0,7873,0,255,
451,1260,38,19.215687,34.117645,86,-1.5625,0,38,31.764706,50.980392,20.784313,36.862743,18.82353,0,101,1.568627,40,12,550.5,427.5,13.867,15.294118,0,7873,0,255,
451,1296.75,36,19.215687,25.09804,86,0.78125,1.5625,27,31.764706,50.980392,20.784313,36.862743,18.82353,0,101,1.568627,40,19,550.5,427.5,13.867,15.294118,0,7873,0,255,
453,1296.75,36,18.039215,25.09804,86,0.78125,1.5625,27,31.764706,50.980392,20.784313,36.862743,18.82353,0,101,1.568627,40,19,550.5,427.5,13.867,15.294118,0,7873,0,255,
453,1296.75,36,18.039215,25.09804,86,0.78125,1.5625,27,35.294117,48.627453,16.078432,36.862743,18.82353,0,101,0,40,19,549.799988,426.700012,13.867,12.941176,0,7873,0,255,
453,1296.75,36,18.039215,25.09804,86,0.78125,1.5625,27,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0,40,19,549.799988,426.700012,13.867,12.941176,0,7873,0,255,
453,1239,36,18.82353,26.274509,86,-3.125,0,28,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0,40,3,549.799988,426.700012,13.867,12.941176,0,7873,0,255,
455,1239,36,18.82353,26.274509,86,-3.125,0,28,32.156864,48.627453,16.078432,31.764706,16.862745,0,101,0,40,3,549.799988,426.700012,13.867,0,0,7873,0,255,
455,1239,36,18.82353,26.274509,86,-3.125,0,28,32.156864,50.980392,16.078432,31.764706,18.82353,0,101,0,40,3,546.599976,424.899994,13.71,0,0,7873,0,255,
455,1239,36,18.82353,32.941177,86,-3.125,2.34375,28,32.156864,50.980392,16.078432,31.764706,18.82353,0,101,0,40,3,546.599976,424.899994,13.71,0,0,7873,0,255,
457,952.25,33,18.82353,32.941177,86,-3.125,2.34375,35,32.156864,50.980392,16.078432,31.764706,18.82353,0,101,0,40,0,546.599976,424.899994,13.71,0,0,7873,0,255,
457,952.25,33,18.82353,32.941177,86,-3.125,2.34375,35,35.686275,50.980392,16.078432,31.764706,18.82353,0,101,0,40,0,543.799988,423,13.71,0,0,7873,0,255,
457,952.25,33,18.82353,32.941177,86,-3.125,2.34375,35,35.686275,50.980392,16.078432,31.764706,18.82353,0,101,0,40,0,543.799988,423,13.71,0,0,7873,0,255,
457,957,33,18.82353,35.686275,86,-3.125,0,36,35.686275,50.980392,16.078432,31.764706,18.82353,0,101,0,40,0,543.799988,423,13.71,0,0,7873,0,255,
459,957,33,18.82353,35.686275,86,-3.125,0,36,35.686275,50.980392,16.078432,31.764706,18.82353,0,101,0,40,0,543.799988,423,13.71,0,0,7873,0,255,
459,957,33,18.82353,35.686275,86,-3.125,0,36,34.117645,50.980392,16.078432,31.764706,18.82353,0,101,0,40,0,541.299988,421,13.769,0,0,7873,0,255,
459,957,33,18.82353,35.686275,86,-3.125,0,36,34.117645,50.980392,16.078432,31.764706,18.82353,0,101,0,40,0,541.299988,421,13.769,0,0,7873,0,255,
459,971,25,18.82353,35.686275,86,-3.125,0.78125,37,34.117645,50.980392,16.078432,31.764706,18.82353,0,101,0,40,0,541.299988,421,13.769,0,0,7873,0,255,
460,971,25,18.82353,35.686275,86,-3.125,0.78125,37,36.862743,50.980392,16.078432,31.764706,18.82353,0,101,0,40,0,541.299988,421,13.769,0,0,7873,0,255,
460,971,25,18.82353,35.686275,86,-3.125,0.78125,37,36.862743,50.980392,16.078432,31.764706,18.82353,0,101,0,40,0,540.099976,420,13.632,0,0,7873,0,255,
460,971,25,18.82353,35.686275,86,-3.125,0.78125,37,36.862743,50.980392,16.078432,31.764706,18.82353,0,101,0,40,0,540.099976,420,13.632,0,0,7873,0,255,
462,966.25,18,18.82353,35.686275,86,-3.125,1.5625,36,36.862743,50.980392,16.078432,31.764706,18.82353,0,101,0,41,0,540.099976,420,13.632,0,0,7873,0,255,
462,966.25,18,18.82353,35.686275,86,-3.125,1.5625,36,37.254902,50.980392,16.078432,31.764706,18.82353,0,101,0,41,0,538.099976,418.100006,13.632,0,0,7873,0,255,
462,966.25,18,18.82353,35.686275,86,-3.125,1.5625,36,37.254902,50.980392,16.078432,31.764706,18.82353,0,101,0,41,0,538.099976,418.100006,13.593,0,0,7873,0,255,
462,650,11,18.82353,36.862743,87,-3.125,2.34375,45,37.254902,50.980392,16.078432,31.764706,18.82353,0,101,0,41,7,538.099976,418.100006,13.593,0,0,7873,0,255,
464,650,11,20,36.862743,87,-3.125,2.34375,45,37.254902,50.980392,16.078432,31.764706,18.82353,0,101,0,41,7,538.099976,418.100006,13.593,0,0,7873,0,255,
464,650,11,20,36.862743,87,-3.125,2.34375,45,42.35294,57.64706,16.078432,31.764706,18.82353,0,101,5.098039,41,7,536.299988,416.200012,13.691,17.254902,0,7873,0,255,
